sale_id,date,sale_type,customer_name,product_name,size,quantity_sold
6618,2024-01-03,Retail,Italian Mart Kuliyapitiya,Coriander Powder,25g,20
6619,2024-01-03,Retail,Rathnayake Stores,Black Pepper Powder,250g,19
6620,2024-01-03,Retail,Family Mart,Chili Powder (Steam Less),250g,6
6621,2024-01-03,Retail,Kalana Stores,Chili Powder (Steam Less),1kg,2
6622,2024-01-03,Retail,Kuliyapitiya Stores,Coriander Powder,25g,6
6623,2024-01-03,Retail,Ranjith Stores,Black Pepper Powder,500g,9
6624,2024-01-03,Retail,Sagara Super,Coriander Powder,1kg,5
6625,2024-01-04,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,250g,17
6626,2024-01-04,Retail,Village Mart,Black Pepper Powder,1kg,14
6627,2024-01-04,Retail,Village Mart,Black Pepper Powder,500g,18
6628,2024-01-04,Retail,Piyal Stores,Coriander Powder,100g,6
6629,2024-01-04,Retail,Pragathi Stores,Turmeric Powder,50g,8
6630,2024-01-04,Retail,Pallapitiya Stores,Turmeric Powder,100g,7
6631,2024-01-04,Retail,Pallapitiya Stores,Chili Powder (Steam Less),100g,5
6632,2024-01-04,Wholesale,Arpico Super Centre,Curry Powder,500g,153
6633,2024-01-04,Retail,Kalana Stores,Turmeric Powder,250g,17
6634,2024-01-04,Retail,Piyal Stores,Chili Powder (Steam Less),100g,8
6635,2024-01-04,Retail,Gothama Stores,Black Pepper Powder,1kg,4
6636,2024-01-04,Retail,Ranjith Stores,Turmeric Powder,250g,5
6637,2024-01-04,Retail,Kalana Stores,Black Pepper Powder,25g,2
6638,2024-01-04,Retail,Village Mart,Coriander Powder,250g,14
6639,2024-01-04,Retail,SonIro Mini Market,Coriander Powder,1kg,3
6640,2024-01-04,Retail,Gihan Super,Curry Powder,500g,13
6641,2024-01-04,Retail,Jagath Store,Black Pepper Powder,100g,1
6642,2024-01-04,Retail,Italian Mart Kuliyapitiya,Coriander Powder,25g,15
6643,2024-01-05,Retail,New City Stores,Chili Powder (Steam Less),100g,7
6644,2024-01-05,Retail,New City Stores,Curry Powder,500g,9
6645,2024-01-05,Retail,Yohan Super,Turmeric Powder,500g,1
6646,2024-01-05,Retail,Kalana Stores,Coriander Powder,100g,19
6647,2024-01-05,Retail,SonIro Mini Market,Coriander Powder,250g,13
6648,2024-01-05,Retail,SonIro Mini Market,Coriander Powder,25g,6
6649,2024-01-05,Retail,Shantha Super Stores,Black Pepper Powder,50g,10
6650,2024-01-05,Wholesale,Arpico Super Centre,Turmeric Powder,100g,265
6651,2024-01-05,Retail,Gihan Super,Chili Powder (Steam Less),100g,11
6652,2024-01-05,Retail,Family Mart,Coriander Powder,100g,9
6653,2024-01-05,Retail,New City Stores,Black Pepper Powder,1kg,18
6654,2024-01-05,Retail,Yohan Super,Curry Powder,1kg,5
6655,2024-01-05,Retail,Village Mart,Turmeric Powder,50g,9
6656,2024-01-05,Retail,SonIro Mini Market,Chili Powder (Steam Less),50g,3
6657,2024-01-05,Retail,Kalana Stores,Turmeric Powder,500g,5
6658,2024-01-05,Retail,Rathnayake Stores,Turmeric Powder,250g,15
6659,2024-01-05,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,25g,17
6660,2024-01-05,Retail,Sagara Super,Chili Powder (Steam Less),1kg,12
6661,2024-01-06,Retail,Gihan Super,Coriander Powder,250g,18
6662,2024-01-06,Retail,Sewmi Stores,Turmeric Powder,1kg,3
6663,2024-01-06,Retail,Sewmi Stores,Coriander Powder,25g,2
6664,2024-01-06,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,250g,11
6665,2024-01-06,Retail,Italian Mart Kuliyapitiya,Coriander Powder,25g,15
6666,2024-01-06,Retail,SonIro Mini Market,Black Pepper Powder,250g,3
6667,2024-01-06,Retail,SonIro Mini Market,Coriander Powder,1kg,10
6668,2024-01-06,Retail,SonIro Mini Market,Chili Powder (Steam Less),250g,8
6669,2024-01-06,Wholesale,Restaurant Suppliers Lanka,Chili Powder (Steam Less),100g,43
6670,2024-01-06,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,250g,14
6671,2024-01-06,Retail,Pragathi Stores,Coriander Powder,500g,10
6672,2024-01-06,Retail,Gihan Super,Black Pepper Powder,250g,19
6673,2024-01-06,Retail,Gihan Super,Turmeric Powder,500g,18
6674,2024-01-06,Retail,Gihan Super,Turmeric Powder,1kg,1
6675,2024-01-06,Retail,Italian Mart Kuliyapitiya,Curry Powder,100g,16
6676,2024-01-06,Retail,Kuliyapitiya Stores,Black Pepper Powder,50g,17
6677,2024-01-06,Retail,Pragathi Stores,Coriander Powder,100g,9
6678,2024-01-06,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,250g,16
6679,2024-01-07,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,100g,19
6680,2024-01-07,Retail,CO-OP Big City Kuliyapitiya,Coriander Powder,25g,18
6681,2024-01-07,Retail,Rathnayake Stores,Curry Powder,500g,12
6682,2024-01-07,Retail,Piyal Stores,Curry Powder,250g,19
6683,2024-01-07,Retail,Village Mart,Chili Powder (Steam Less),250g,16
6684,2024-01-07,Retail,Gihan Super,Black Pepper Powder,50g,12
6685,2024-01-07,Retail,New City Stores,Coriander Powder,100g,13
6686,2024-01-07,Retail,Pragathi Stores,Turmeric Powder,250g,19
6687,2024-01-07,Retail,Jagath Store,Black Pepper Powder,500g,4
6688,2024-01-07,Retail,Family Mart,Turmeric Powder,500g,11
6689,2024-01-07,Retail,SonIro Mini Market,Black Pepper Powder,50g,1
6690,2024-01-07,Retail,Village Mart,Coriander Powder,100g,3
6691,2024-01-07,Retail,Village Mart,Black Pepper Powder,100g,13
6692,2024-01-07,Retail,Family Mart,Curry Powder,1kg,9
6693,2024-01-07,Retail,Jagath Store,Curry Powder,500g,3
6694,2024-01-07,Wholesale,Hotel Suppliers Lanka,Black Pepper Powder,1kg,164
6695,2024-01-07,Retail,Rathnayake Stores,Curry Powder,100g,13
6696,2024-01-07,Retail,Pallapitiya Stores,Curry Powder,1kg,16
6697,2024-01-08,Retail,Pallapitiya Stores,Chili Powder (Steam Less),250g,12
6698,2024-01-08,Wholesale,CIB Shopping Centre,Turmeric Powder,50g,293
6699,2024-01-08,Retail,Pragathi Stores,Coriander Powder,100g,3
6700,2024-01-08,Retail,Yohan Super,Chili Powder (Steam Less),100g,7
6701,2024-01-08,Wholesale,Restaurant Suppliers Lanka,Turmeric Powder,50g,251
6702,2024-01-08,Wholesale,Restaurant Suppliers Lanka,Black Pepper Powder,1kg,198
6703,2024-01-08,Retail,Rathnayake Stores,Curry Powder,250g,11
6704,2024-01-08,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,500g,1
6705,2024-01-08,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),250g,2
6706,2024-01-08,Retail,New City Stores,Curry Powder,50g,1
6707,2024-01-08,Retail,Gothama Stores,Curry Powder,50g,7
6708,2024-01-08,Retail,Family Mart,Chili Powder (Steam Less),50g,7
6709,2024-01-08,Retail,Sewmi Stores,Black Pepper Powder,250g,12
6710,2024-01-08,Retail,Gihan Super,Coriander Powder,100g,17
6711,2024-01-08,Wholesale,Cargills Food City,Turmeric Powder,250g,292
6712,2024-01-08,Retail,Piyal Stores,Turmeric Powder,100g,15
6713,2024-01-08,Retail,Shantha Super Stores,Curry Powder,1kg,3
6714,2024-01-08,Retail,Pragathi Stores,Black Pepper Powder,1kg,19
6715,2024-01-09,Retail,Pragathi Stores,Chili Powder (Steam Less),500g,8
6716,2024-01-09,Retail,Rathnayake Stores,Turmeric Powder,50g,15
6717,2024-01-09,Retail,Family Mart,Chili Powder (Steam Less),100g,11
6718,2024-01-09,Retail,Ranjith Stores,Curry Powder,100g,2
6719,2024-01-09,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),500g,4
6720,2024-01-09,Retail,Pragathi Stores,Coriander Powder,25g,9
6721,2024-01-09,Retail,Ranjith Stores,Turmeric Powder,1kg,20
6722,2024-01-09,Wholesale,Keells Super,Turmeric Powder,500g,109
6723,2024-01-09,Retail,Kuliyapitiya Stores,Curry Powder,250g,11
6724,2024-01-09,Retail,Village Mart,Curry Powder,500g,18
6725,2024-01-09,Retail,Village Mart,Chili Powder (Steam Less),50g,20
6726,2024-01-09,Retail,Sewmi Stores,Curry Powder,100g,14
6727,2024-01-09,Retail,Pallapitiya Stores,Chili Powder (Steam Less),100g,18
6728,2024-01-09,Wholesale,Restaurant Suppliers Lanka,Coriander Powder,1kg,93
6729,2024-01-09,Wholesale,Cargills Food City,Curry Powder,250g,179
6730,2024-01-09,Wholesale,Arpico Super Centre,Chili Powder (Steam Less),250g,103
6731,2024-01-09,Wholesale,Rancrisp,Turmeric Powder,500g,242
6732,2024-01-09,Wholesale,Hotel Suppliers Lanka,Coriander Powder,1kg,61
6733,2024-01-10,Retail,Gihan Super,Curry Powder,1kg,15
6734,2024-01-10,Retail,Gothama Stores,Coriander Powder,100g,7
6735,2024-01-10,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,100g,9
6736,2024-01-10,Retail,Sagara Super,Coriander Powder,250g,10
6737,2024-01-10,Wholesale,CIB Shopping Centre,Coriander Powder,500g,145
6738,2024-01-10,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,100g,5
6739,2024-01-10,Retail,Gihan Super,Black Pepper Powder,25g,8
6740,2024-01-10,Retail,Pallapitiya Stores,Chili Powder (Steam Less),50g,20
6741,2024-01-10,Retail,Pallapitiya Stores,Chili Powder (Steam Less),250g,3
6742,2024-01-10,Wholesale,Laugfs Super,Curry Powder,50g,96
6743,2024-01-10,Retail,Kalana Stores,Chili Powder (Steam Less),50g,4
6744,2024-01-10,Retail,Pragathi Stores,Black Pepper Powder,100g,8
6745,2024-01-10,Retail,Jagath Store,Chili Powder (Steam Less),500g,8
6746,2024-01-10,Retail,Sewmi Stores,Turmeric Powder,500g,2
6747,2024-01-10,Retail,Piyal Stores,Chili Powder (Steam Less),500g,17
6748,2024-01-10,Retail,Piyal Stores,Coriander Powder,250g,17
6749,2024-01-10,Retail,Ranjith Stores,Coriander Powder,500g,8
6750,2024-01-10,Retail,Sagara Super,Chili Powder (Steam Less),1kg,9
6751,2024-01-11,Retail,SonIro Mini Market,Curry Powder,250g,18
6752,2024-01-11,Retail,Gihan Super,Chili Powder (Steam Less),500g,3
6753,2024-01-11,Retail,Kuliyapitiya Stores,Black Pepper Powder,250g,20
6754,2024-01-11,Retail,Pallapitiya Stores,Chili Powder (Steam Less),100g,11
6755,2024-01-11,Retail,Gothama Stores,Curry Powder,500g,16
6756,2024-01-11,Wholesale,Keells Super,Curry Powder,250g,179
6757,2024-01-11,Retail,Kalana Stores,Coriander Powder,25g,3
6758,2024-01-11,Wholesale,Keells Super,Chili Powder (Steam Less),500g,117
6759,2024-01-11,Retail,Ranjith Stores,Chili Powder (Steam Less),100g,14
6760,2024-01-11,Retail,Gihan Super,Turmeric Powder,250g,5
6761,2024-01-11,Retail,Pallapitiya Stores,Coriander Powder,500g,20
6762,2024-01-11,Retail,New City Stores,Black Pepper Powder,500g,18
6763,2024-01-11,Retail,Italian Mart Kuliyapitiya,Curry Powder,100g,2
6764,2024-01-11,Retail,SonIro Mini Market,Curry Powder,1kg,16
6765,2024-01-11,Retail,Pallapitiya Stores,Chili Powder (Steam Less),100g,15
6766,2024-01-11,Retail,Sewmi Stores,Curry Powder,50g,6
6767,2024-01-11,Retail,Village Mart,Chili Powder (Steam Less),250g,9
6768,2024-01-11,Retail,Yohan Super,Chili Powder (Steam Less),50g,3
6769,2024-01-12,Retail,Pallapitiya Stores,Curry Powder,250g,17
6770,2024-01-12,Wholesale,Arpico Super Centre,Turmeric Powder,500g,280
6771,2024-01-12,Retail,Pragathi Stores,Turmeric Powder,1kg,4
6772,2024-01-12,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,500g,4
6773,2024-01-12,Retail,Kuliyapitiya Stores,Coriander Powder,500g,10
6774,2024-01-12,Retail,New City Stores,Black Pepper Powder,100g,19
6775,2024-01-12,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),250g,3
6776,2024-01-12,Retail,Sagara Super,Turmeric Powder,250g,4
6777,2024-01-12,Wholesale,Keells Super,Curry Powder,500g,280
6778,2024-01-12,Retail,Pragathi Stores,Coriander Powder,250g,10
6779,2024-01-12,Wholesale,Cargills Food City,Black Pepper Powder,250g,46
6780,2024-01-12,Retail,Kalana Stores,Black Pepper Powder,250g,15
6781,2024-01-12,Retail,Piyal Stores,Coriander Powder,25g,20
6782,2024-01-12,Retail,Rathnayake Stores,Turmeric Powder,50g,8
6783,2024-01-12,Wholesale,Glomark,Black Pepper Powder,250g,42
6784,2024-01-12,Retail,Rathnayake Stores,Curry Powder,1kg,7
6785,2024-01-12,Wholesale,Keells Super,Curry Powder,1kg,97
6786,2024-01-12,Retail,Family Mart,Coriander Powder,25g,17
6787,2024-01-13,Retail,Kuliyapitiya Stores,Black Pepper Powder,250g,1
6788,2024-01-13,Retail,Family Mart,Turmeric Powder,1kg,2
6789,2024-01-13,Retail,Yohan Super,Turmeric Powder,500g,17
6790,2024-01-13,Retail,Gihan Super,Turmeric Powder,50g,4
6791,2024-01-13,Retail,CO-OP Big City Kuliyapitiya,Black Pepper Powder,50g,4
6792,2024-01-13,Retail,Village Mart,Turmeric Powder,100g,4
6793,2024-01-13,Retail,New City Stores,Coriander Powder,250g,3
6794,2024-01-13,Retail,Gothama Stores,Black Pepper Powder,100g,16
6795,2024-01-13,Retail,Piyal Stores,Black Pepper Powder,50g,4
6796,2024-01-13,Retail,Village Mart,Coriander Powder,250g,16
6797,2024-01-13,Retail,Family Mart,Coriander Powder,100g,10
6798,2024-01-13,Wholesale,Rancrisp,Turmeric Powder,1kg,287
6799,2024-01-13,Retail,SonIro Mini Market,Coriander Powder,100g,14
6800,2024-01-13,Retail,Sagara Super,Turmeric Powder,50g,6
6801,2024-01-13,Retail,SonIro Mini Market,Chili Powder (Steam Less),100g,6
6802,2024-01-13,Retail,Sagara Super,Curry Powder,500g,1
6803,2024-01-13,Retail,SonIro Mini Market,Chili Powder (Steam Less),50g,4
6804,2024-01-13,Retail,Kalana Stores,Black Pepper Powder,100g,11
6805,2024-01-14,Retail,Village Mart,Curry Powder,500g,5
6806,2024-01-14,Retail,Gihan Super,Chili Powder (Steam Less),100g,17
6807,2024-01-14,Wholesale,Glomark,Turmeric Powder,50g,163
6808,2024-01-14,Retail,Village Mart,Black Pepper Powder,250g,13
6809,2024-01-14,Retail,Pallapitiya Stores,Coriander Powder,250g,10
6810,2024-01-14,Retail,Yohan Super,Chili Powder (Steam Less),500g,20
6811,2024-01-14,Retail,Yohan Super,Chili Powder (Steam Less),100g,12
6812,2024-01-14,Wholesale,Keells Super,Turmeric Powder,500g,179
6813,2024-01-14,Retail,Piyal Stores,Coriander Powder,250g,18
6814,2024-01-14,Retail,Piyal Stores,Black Pepper Powder,1kg,15
6815,2024-01-14,Retail,Shantha Super Stores,Turmeric Powder,100g,6
6816,2024-01-14,Retail,Jagath Store,Curry Powder,250g,10
6817,2024-01-14,Wholesale,Sathosa,Black Pepper Powder,1kg,279
6818,2024-01-14,Wholesale,Arpico Super Centre,Turmeric Powder,100g,244
6819,2024-01-14,Retail,Village Mart,Black Pepper Powder,1kg,17
6820,2024-01-14,Retail,New City Stores,Coriander Powder,100g,19
6821,2024-01-14,Retail,SonIro Mini Market,Black Pepper Powder,100g,2
6822,2024-01-14,Retail,Shantha Super Stores,Chili Powder (Steam Less),250g,19
6823,2024-01-15,Wholesale,Hotel Suppliers Lanka,Curry Powder,50g,222
6824,2024-01-15,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),1kg,19
6825,2024-01-15,Retail,Pragathi Stores,Chili Powder (Steam Less),100g,20
6826,2024-01-15,Retail,Gothama Stores,Coriander Powder,500g,3
6827,2024-01-15,Retail,Ranjith Stores,Black Pepper Powder,500g,6
6828,2024-01-15,Wholesale,Glomark,Curry Powder,500g,184
6829,2024-01-15,Retail,Gothama Stores,Black Pepper Powder,25g,6
6830,2024-01-15,Wholesale,Keells Super,Turmeric Powder,50g,260
6831,2024-01-15,Retail,Rathnayake Stores,Coriander Powder,500g,2
6832,2024-01-15,Retail,Yohan Super,Curry Powder,250g,11
6833,2024-01-15,Retail,Family Mart,Chili Powder (Steam Less),100g,16
6834,2024-01-15,Wholesale,Keells Super,Curry Powder,1kg,193
6835,2024-01-15,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,100g,10
6836,2024-01-15,Retail,Yohan Super,Turmeric Powder,100g,14
6837,2024-01-15,Retail,Pragathi Stores,Turmeric Powder,1kg,11
6838,2024-01-15,Wholesale,Glomark,Black Pepper Powder,50g,32
6839,2024-01-15,Retail,Kalana Stores,Coriander Powder,1kg,15
6840,2024-01-15,Retail,Ranjith Stores,Coriander Powder,250g,15
6841,2024-01-16,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,500g,12
6842,2024-01-16,Wholesale,Glomark,Turmeric Powder,50g,218
6843,2024-01-16,Retail,Sagara Super,Coriander Powder,250g,8
6844,2024-01-16,Retail,Rathnayake Stores,Black Pepper Powder,100g,3
6845,2024-01-16,Retail,Pragathi Stores,Chili Powder (Steam Less),100g,14
6846,2024-01-16,Retail,Kalana Stores,Coriander Powder,1kg,17
6847,2024-01-16,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),1kg,19
6848,2024-01-16,Wholesale,Laugfs Super,Curry Powder,500g,201
6849,2024-01-16,Retail,Piyal Stores,Curry Powder,500g,6
6850,2024-01-16,Retail,Shantha Super Stores,Curry Powder,1kg,7
6851,2024-01-16,Retail,Gothama Stores,Coriander Powder,100g,9
6852,2024-01-16,Wholesale,Hotel Suppliers Lanka,Coriander Powder,100g,113
6853,2024-01-16,Retail,Piyal Stores,Chili Powder (Steam Less),1kg,19
6854,2024-01-16,Retail,Ranjith Stores,Chili Powder (Steam Less),100g,15
6855,2024-01-16,Retail,Gothama Stores,Coriander Powder,100g,8
6856,2024-01-16,Retail,CO-OP Big City Kuliyapitiya,Turmeric Powder,500g,8
6857,2024-01-16,Retail,Kalana Stores,Coriander Powder,25g,5
6858,2024-01-16,Retail,Shantha Super Stores,Coriander Powder,1kg,19
6859,2024-01-17,Wholesale,Hotel Suppliers Lanka,Black Pepper Powder,1kg,55
6860,2024-01-17,Retail,Pragathi Stores,Chili Powder (Steam Less),1kg,11
6861,2024-01-17,Retail,Kuliyapitiya Stores,Curry Powder,500g,4
6862,2024-01-17,Wholesale,CIB Shopping Centre,Black Pepper Powder,50g,242
6863,2024-01-17,Retail,SonIro Mini Market,Black Pepper Powder,25g,14
6864,2024-01-17,Retail,CO-OP Big City Kuliyapitiya,Turmeric Powder,100g,7
6865,2024-01-17,Retail,Family Mart,Coriander Powder,250g,6
6866,2024-01-17,Retail,CO-OP Big City Kuliyapitiya,Curry Powder,500g,1
6867,2024-01-17,Retail,Pragathi Stores,Chili Powder (Steam Less),500g,10
6868,2024-01-17,Retail,SonIro Mini Market,Chili Powder (Steam Less),50g,11
6869,2024-01-17,Retail,Village Mart,Black Pepper Powder,100g,8
6870,2024-01-17,Retail,Piyal Stores,Turmeric Powder,250g,14
6871,2024-01-17,Retail,Family Mart,Turmeric Powder,500g,4
6872,2024-01-17,Retail,Gothama Stores,Turmeric Powder,500g,2
6873,2024-01-17,Retail,Family Mart,Chili Powder (Steam Less),250g,7
6874,2024-01-17,Retail,Piyal Stores,Chili Powder (Steam Less),50g,3
6875,2024-01-17,Retail,Kuliyapitiya Stores,Black Pepper Powder,1kg,6
6876,2024-01-17,Retail,Sagara Super,Coriander Powder,100g,11
6877,2024-01-18,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),100g,19
6878,2024-01-18,Retail,Gothama Stores,Curry Powder,250g,18
6879,2024-01-18,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),50g,12
6880,2024-01-18,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,1kg,3
6881,2024-01-18,Retail,Gothama Stores,Chili Powder (Steam Less),50g,17
6882,2024-01-18,Retail,Jagath Store,Black Pepper Powder,25g,12
6883,2024-01-18,Retail,Yohan Super,Coriander Powder,25g,20
6884,2024-01-18,Retail,SonIro Mini Market,Curry Powder,500g,20
6885,2024-01-18,Retail,Pragathi Stores,Black Pepper Powder,250g,13
6886,2024-01-18,Retail,Pallapitiya Stores,Turmeric Powder,50g,7
6887,2024-01-18,Retail,Piyal Stores,Curry Powder,100g,11
6888,2024-01-18,Retail,Village Mart,Curry Powder,100g,9
6889,2024-01-18,Retail,Yohan Super,Curry Powder,100g,5
6890,2024-01-18,Retail,SonIro Mini Market,Black Pepper Powder,100g,14
6891,2024-01-18,Retail,SonIro Mini Market,Curry Powder,50g,12
6892,2024-01-18,Retail,Family Mart,Curry Powder,500g,15
6893,2024-01-18,Retail,Gihan Super,Black Pepper Powder,500g,2
6894,2024-01-18,Wholesale,Glomark,Turmeric Powder,100g,238
6895,2024-01-19,Retail,SonIro Mini Market,Coriander Powder,100g,12
6896,2024-01-19,Retail,Italian Mart Kuliyapitiya,Curry Powder,250g,15
6897,2024-01-19,Retail,Italian Mart Kuliyapitiya,Black Pepper Powder,500g,16
6898,2024-01-19,Retail,CO-OP Big City Kuliyapitiya,Chili Powder (Steam Less),100g,11
6899,2024-01-19,Retail,Village Mart,Turmeric Powder,50g,19
6900,2024-01-19,Retail,New City Stores,Curry Powder,500g,19
6901,2024-01-19,Retail,SonIro Mini Market,Curry Powder,100g,9
6902,2024-01-19,Retail,Piyal Stores,Black Pepper Powder,50g,4
6903,2024-01-19,Retail,Italian Mart Kuliyapitiya,Coriander Powder,500g,6
6904,2024-01-19,Retail,Piyal Stores,Black Pepper Powder,100g,8
6905,2024-01-19,Retail,Ranjith Stores,Black Pepper Powder,50g,2
6906,2024-01-19,Retail,Yohan Super,Coriander Powder,250g,9
6907,2024-01-19,Retail,Shantha Super Stores,Black Pepper Powder,100g,1
6908,2024-01-19,Retail,Italian Mart Kuliyapitiya,Turmeric Powder,500g,11
6909,2024-01-19,Retail,Family Mart,Curry Powder,250g,12
6910,2024-01-19,Retail,Shantha Super Stores,Coriander Powder,250g,9
6911,2024-01-19,Retail,Gihan Super,Black Pepper Powder,50g,4
6912,2024-01-19,Retail,Pragathi Stores,Turmeric Powder,250g,18
6913,2024-01-20,Retail,Kuliyapitiya Stores,Black Pepper Powder,250g,13
6914,2024-01-20,Retail,Sagara Super,Chili Powder (Steam Less),1kg,2
6915,2024-01-20,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),1kg,20
6916,2024-01-20,Retail,SonIro Mini Market,Coriander Powder,25g,8
6917,2024-01-20,Retail,Jagath Store,Black Pepper Powder,1kg,15
6918,2024-01-20,Retail,Yohan Super,Turmeric Powder,500g,3
6919,2024-01-20,Retail,Piyal Stores,Coriander Powder,250g,20
6920,2024-01-20,Retail,Village Mart,Coriander Powder,100g,13
6921,2024-01-20,Retail,Village Mart,Chili Powder (Steam Less),250g,16
6922,2024-01-20,Retail,Kuliyapitiya Stores,Black Pepper Powder,50g,9
6923,2024-01-20,Retail,Piyal Stores,Curry Powder,250g,20
6924,2024-01-20,Wholesale,Restaurant Suppliers Lanka,Black Pepper Powder,50g,182
6925,2024-01-20,Retail,SonIro Mini Market,Coriander Powder,25g,19
6926,2024-01-20,Wholesale,Rancrisp,Turmeric Powder,50g,46
6927,2024-01-20,Retail,CO-OP Big City Kuliyapitiya,Turmeric Powder,250g,17
6928,2024-01-20,Retail,Italian Mart Kuliyapitiya,Chili Powder (Steam Less),100g,2
6929,2024-01-20,Retail,Gihan Super,Coriander Powder,1kg,14
6930,2024-01-20,Retail,Kuliyapitiya Stores,Black Pepper Powder,25g,7
6931,2024-01-21,Retail,Pallapitiya Stores,Curry Powder,100g,3
6932,2024-01-21,Retail,Yohan Super,Coriander Powder,1kg,10
6933,2024-01-21,Retail,Pragathi Stores,Curry Powder,50g,20
6934,2024-01-21,Retail,Rathnayake Stores,Coriander Powder,250g,12
